dummy	HIP1	BCL9	NFIB	MDM4	AXIN1	FANCG	RAD51L1	FANCA	TMPRSS2	SOCS1	PER1	SRGAP3	KLF4	SPOP	BUB1B	JAK2	NCOR1	MAF	SF3B1	PRDM1	FGFR1OP	BCL10	CHEK2	ABL1	EGFR	MYC	NRAS	HRAS	KRAS	PDGFB	COL1A1	TFRC	RAF1	ERBB2	NTRK1	TP53	RPN1	LCK	RB1	NPM1	TPM3	CSF1R	RET	MET	PDGFRB	MYB	AR	RARA	BCL2	PRKAR1A	KIT	BCR	PIM1	FGFR1	TOP1	CDK4	TPR	CDH1	BRAF	TCF3	GATA1	CREB1	PDGFRA	TSHR	ERCC2	ATF1	ERCC3	TFE3	WT1	BCL3	HNF1A	NF1	TNFAIP3	FGFR2	FGFR3	CBL	XPA	JAK1	PAX3	GATA2	GATA3	CCND1	APC	DDX6	DNMT1	ARNT	PIK3R1	ELK4	ERCC5	PML	PPP2R1A	CCND2	CCND3	SDC4	AKT1	CIITA	CTNNB1	NF2	FUS	DDIT3	NUP214	MYH11	BMPR1A	PPARG	BRCA1	VHL	MLH1	BCL6	STAT6	PIK3CA	EPS15	ABL2	WAS	CDKN2A	CDKN2C	MSH2	ETV4	SYK	NKX2-1	MAP2K4	NOTCH1	CEBPA	TSC2	ETV1	SMARCA4	BRCA2	GPC3	RAP1GDS1	JAK3	NUP98	BLM	PMS2	MLLT4	ELL	PTEN	IL2	B2M	YWHAE	PAFAH1B2	H3F3A	CDK6	FANCC	CLTC	NFKB2	MDM2	U2AF1	SET	SRSF2	RUNX1	XPC	EWSR1	POU5F1	PAX5	MAP2K1	NOTCH2	PTPN11	ITK	EP300	FOXO1	SMARCB1	RALGDS	MAP3K1	SKP2	ATM	IKZF1	NFATC2	SMAD4	BIRC3	PICALM	PTCH1	CBFB	WRN	EIF4A2	CASP8	NUMA1	PTPRK	IRF4	NCOA2	NCOA1	SMAD2	STK11	NTRK3	RNF43	CRTC1	BCOR	PALB2	MAML2	STAG2	NR4A3	TSC1	NDRG1	CREBBP	ERCC4	LPP	MED12	FBXW7	MKL1	CDX2	SMO	MYD88	SH3GL1	CARD11	FANCD2	FANCE	FANCF	TCF7L2	CYLD	ARHGEF12	CD274	MALT1	DAXX	SUFU	DICER1	HEY1	WIF1	DNMT3A	NCOA3
TCGA-AA-3549	1.47155	1.47368	-1.51486	0.641908	1.69284	2.87636	2.87636	-1.47368	1.36302	2.25415	-0.543293	-0.227783	0.500605	-2.87636	2.89383	0.567697	-3.13961	-2.22469	1.47368	2.69056	-1.51486	-2.87636	1.85822	3.39823	2.30421	8.1474	-1.71284	0.000825529	1.47368	0.368649	0.752296	4.42424	-2.2068	-2.94436	2.87684	4.67986	2.87636	0.0679437	0.0	3.9709	-0.227783	0.48014	-0.22765	2.90359	1.44032	4.48236	-1.79208	-1.72851	0.0525546	-1.47368	-1.4137	1.47368	1.38736	-2.15668	0.223561	1.39346	1.47368	-0.0888092	-0.00928527	2.87636	-1.00653	3.61561	-0.238565	1.59707	1.47368	3.13751	1.51486	1.19493	2.87567	1.47368	1.68434	-3.14638	2.21407	-0.227783	-2.86982	1.05813	0.168348	3.32248	3.1767	3.66581	-0.243471	1.09493	1.59531	2.87636	-2.87636	3.20792	0.0	4.52652	0.176066	0.0	-0.227069	2.14625	0.0	0.276103	-0.119121	0.0749881	10.0626	-2.74517	2.87636	3.07527	0.526891	-0.227783	-0.22745	2.00938	0.913526	2.87636	0.0	1.55923	3.5353	1.47606	0.527443	2.87636	0.624816	-0.142463	-1.98687	4.80209	0.211121	-0.699081	1.23173	0.00545164	0.953774	-4.001	2.89458	-1.19192	0.258478	5.47062	-7.76133e-09	-2.87636	0.810646	1.47368	-1.47368	3.25988	0.0	1.47368	0.50451	-1.15647	-0.138714	0.227783	1.47368	-2.87636	3.58063	-2.87636	-1.39549	2.87636	3.66354	2.7015	2.87636	2.36335	5.40927	1.47368	-2.87636	1.61995	1.65322	0.0	-1.11654	0.0	0.0769617	-1.33905	-1.79258	1.47367	0.536094	0.51478	5.04389	-0.861602	-0.218616	-1.15917	-1.89632	1.75918	-0.227783	6.9934	5.41166	-2.87636	1.47368	2.09603	0.0017543	-0.197634	1.09223	0.739885	-0.609903	0.604496	-0.439628	-2.87481	2.75356	0.849864	0.0	2.87636	1.47368	2.89298e-16	2.87636	2.87629	-1.77334	0.335574	2.87636	0.101993	1.12485	-0.90788	0.0	-1.48136	-0.375863	1.47368	1.47368	0.119877	3.47712	1.47368	1.47368	6.85662	-0.227783	1.47368	1.51486	2.87636	0.000725805	1.47368	1.61501	0.0892844	-0.225279	-1.51486	4.15014
TCGA-AA-A00A	1.46343	-2.87636	0.0	2.41724	-1.83383	1.51486	1.51486	0.227783	-0.569359	2.80879	0.0	0.0	-0.778024	-1.51486	3.29271	3.84989	-1.62673	-0.532738	1.51486	2.69178	0.227783	-1.51486	2.70304	4.32458	4.66884	4.45581	-2.93578	0.00191389	0.0	1.51004	2.91252	5.34332	1.31766	-2.55592	0.0	4.03921	0.227783	4.02064	-1.79972	5.34056	1.47368	-2.87256	-1.51486	2.88732	1.26446	4.83056	-0.785822	0.592902	-1.32097	2.87636	-0.143133	0.227766	1.60067	-1.95219	-0.136689	1.57466	1.51486	-2.35751	2.41983	2.87636	1.98639	3.79787	1.41863	-0.159393	1.47368	1.01721	0.227783	0.36942	1.5398	1.47368	0.0	4.20759	2.48702	-1.51486	-2.87601	0.0659703	0.0	3.6927	0.0	-2.92458	4.89779	0.451995	-0.722681	-1.47368	2.87636	5.78075	0.0	2.94163	0.0	5.15518	-0.225311	1.34711	0.0	-0.00131682	5.79744	3.89042	9.97059	-2.91899	1.51486	3.72596	-1.43613	1.47368	0.0	2.75953	2.99533	1.53852	-0.485512	5.03452	0.0	0.0	-0.171487	1.51486	-0.0378561	-3.4953	-0.59874	5.34891	-0.462044	-0.68619	1.23312	-0.0019128	-1.71909	-2.92631	2.94895	-2.07921	2.72077	5.48611	-0.000138519	0.0	1.08087	-1.47368	1.51486	1.6992	0.645695	1.47368	-2.11948	-1.0217	1.31518	1.51486	-1.47368	-1.51486	3.74064	-1.51486	-0.750729	1.51486	3.15764	2.14981	1.51486	2.26939	5.28109	1.51486	1.51486	1.61995	0.0	1.75218	-1.72381	1.23423	-0.0176378	0.572692	2.69218	-0.904082	3.34454	0.00545763	5.31359	2.44801	1.28234	4.12739	0.0	1.68079	0.0	0.0	5.39765	0.0	-1.51486	2.54743	0.352516	1.28081	0.147147	0.0	-1.33182	-0.018161	-0.859023	-1.51486	5.40696	3.16154	3.85731e-16	2.87636	0.0	5.78596e-16	1.51486	-1.47157	-1.83945	0.0	1.51486	-0.239892	0.595956	-1.36335	0.0	0.0	-0.767936	0.0	-0.227783	-1.1527	3.13681	0.0	1.51486	7.27311	-2.87636	-1.47368	2.87636	1.51486	0.00025911	0.0	3.86569	-2.6965	-1.51471	0.0	0.0
TCGA-A6-2678	1.47308	1.47368	2.87636	1.26563	0.598051	2.87636	-1.47368	-1.47368	1.78583	2.62925	-2.30775	2.87636	-0.227783	-0.227783	2.78	-0.0246519	-3.446	-1.93412	2.87636	-0.208915	-2.87636	1.47368	0.936645	-0.175271	2.67458	5.35821	-1.2311	0.000872112	1.47368	2.8777	3.4233	5.3324	-0.0684909	-2.93175	1.47375	3.03067	2.87636	0.775158	-1.65815	5.3324	1.47368	1.97419	-1.51486	2.88857	2.69811	4.38506	-0.161132	0.0942313	-0.0479755	2.87636	0.900508	-1.51486	0.162811	-2.03721	0.211089	0.0	1.47368	0.427221	0.281061	2.87636	2.06128	0.0	1.38406	-0.205752	-0.227783	0.193954	1.47368	0.304413	2.87645	-0.227783	0.0	-2.70638	-0.238299	-2.87636	-1.50942	-0.0025114	0.168348	4.32057	2.90659	1.47367	2.64643	1.05619	0.117267	1.47368	2.87636	-0.291782	1.53975	0.488258	0.168348	0.971817	0.200308	3.87503	0.0	0.0372096	0.121257	0.824714	1.36142	-1.38643	2.87636	0.318626	0.427082	1.47368	1.47439	1.77357	1.33011	-0.227783	-0.829865	-0.560049	-0.0288036	1.53478	0.509678	1.47368	0.075624	0.771622	-0.368599	5.31945	3.09504	-1.02147	0.499122	0.0	-1.91531	-2.53699	-0.000170551	-0.227627	1.57738	5.4849	-1.21625e-07	2.87636	1.9352	1.47368	2.87636	0.0731733	-0.208055	1.47368	-2.3978	-0.387466	0.513249	-1.47368	2.87636	1.47368	4.20088	1.47368	-1.20497	-1.47368	3.04825	2.39884	2.87636	2.12273	5.41198	-1.51486	0.0	-1.19469	1.47417	0.0	0.678834	0.0074985	0.111812	4.74933	-0.14762	0.0	0.00712194	0.000238234	3.01907	0.992538	-0.243909	-1.44084	-1.18578	4.46377	1.47368	2.06736	3.8541	-2.87636	1.47368	0.220887	0.0431389	-0.245242	-0.603949	-0.243112	-0.254781	-0.497371	1.52466	-0.227783	5.40273	1.47368	9.64327e-17	2.87636	-0.227783	0.0	1.47368	1.47368	-1.85026	-1.42117	2.87636	-0.10999	0.021714	0.731736	1.47368	2.87589	0.60826	1.47368	1.47368	0.132779	3.48613	1.47368	2.87636	0.494405	-0.227783	-0.227783	2.87636	-1.47368	0.000105938	-2.91402	-0.15567	-1.21549	2.87666	1.47388	1.45305
TCGA-AA-3685	2.87636	0.0	-2.87636	0.455201	-1.99275	0.227783	0.227783	0.227783	-1.94084	2.76521	-2.32622	-0.227783	-2.5995	-2.87636	2.06909	2.47588	-3.01964	-2.15964	1.47368	2.68763	-1.47368	-2.87636	0.604827	0.0	2.68747	5.89941	-1.23119	0.00161164	-0.227783	-1.47367	3.17483	4.42407	0.0	-2.93454	0.0	3.14687	2.87636	1.87234	-0.974117	3.97079	-1.51486	-1.61541	-2.87636	2.90826	1.42225	9.4419	-0.887619	-2.11091	-0.0487905	-2.87636	-1.46837	-2.8763	1.20054	0.0950511	0.211252	0.0	-1.51486	-2.22366	-0.0897836	1.47368	0.730159	-0.0163828	0.612749	-0.185649	2.87636	0.0893383	1.47368	0.0	0.227222	-0.227783	-2.76674	-2.33961	0.0	-2.87636	-1.51342	0.0123624	-0.205885	0.0	3.17609	1.47352	3.0084	-0.653003	-1.02985	-0.227783	1.47368	2.25108	-2.87628	3.34309	-0.0365474	0.00887911	-1.51411	3.69297	-0.280712	-0.00113213	0.0	-0.378339	9.63484	-2.79598	-2.87636	3.84149	-1.92588	0.227783	-2.87634	2.51167	3.52437	2.87636	2.14258	-0.436886	-0.245561	-0.227775	-0.205828	0.0	-0.0301445	-0.532479	-1.97665	4.59098	0.362864	-1.31041	0.12829	-0.000102031	-1.94662	-2.10569	0.000525045	-0.744016	-0.226727	5.36519	0.0	-1.47368	1.91195	-2.87636	-1.47368	3.53956	-0.208016	-0.227783	-2.39642	0.0	-0.141743	0.227783	1.47368	-1.51486	1.09429	-2.87636	-1.39626	0.227783	2.97651	-0.467281	0.227783	-0.249905	1.98251	1.47368	-2.87636	1.61976	1.57396	0.987898	-1.89448	0.00298035	1.21573	-1.7827	-1.18611	-2.87636	-0.000820759	0.0	5.91977	3.27696	2.63718	3.83977	0.460131	2.30669	-0.227783	0.0	5.28668	-2.87636	1.47368	0.2835	0.000680625	-0.234364	-0.605439	0.207254	1.47695	-1.11199	1.14992	-2.87636	1.71545	2.87637	9.64327e-17	0.227783	-0.227783	0.0	0.227783	-2.87636	-1.84912	-1.61518	0.227783	-0.110134	0.437428	-2.75182	-1.47368	1.20574	2.59818	1.47368	2.87636	-0.0896095	3.48874	0.0	0.227783	6.21265	-2.87636	-0.227783	0.227783	-1.47368	1.15643e-06	-2.87637	-0.155948	0.0845267	0.227817	1.47368	0.634577
TCGA-AA-3947	0.0	1.47368	0.0	3.83062	-1.47981	1.51486	1.51486	1.51486	-1.31896	2.2155	-0.662637	-1.47368	-0.581307	0.0	3.73452	1.51028	-1.55693	-1.93102	0.0	0.0	0.0	-2.87636	3.00789	5.17239	0.0	6.32674	-1.23114	0.000114674	-1.51486	1.51514	3.17935	5.33788	2.27406	-2.93451	-0.227784	2.77708	1.51486	1.10689	0.671278	5.23683	1.47368	-2.98111	0.227783	2.90682	0.245501	7.53943	0.179365	-1.24668	-0.0535305	0.0	-0.677107	-1.51486	1.39168	-1.34943	-0.136692	2.80842	-0.227783	-2.50873	1.22137	1.47367	-1.59324	-0.626891	1.36286	0.235918	1.47368	1.04597	0.227783	0.473885	1.51486	-0.227783	-0.463796	-2.77536	-0.237315	-1.51486	-1.50769	-0.00548023	-0.187528	0.714543	2.49165	0.0	3.22151	-2.21056	-1.32867	0.0	1.51486	3.55546	-1.51486	3.73546	-0.205885	1.06672	-1.50556	1.56731	0.0	0.0292435	0.0	0.0	11.9015	-1.38572	0.0	3.56666	-1.4186	0.0	1.51489	1.32892	4.39308	0.0	-0.477596	3.6042	0.0	-0.227783	0.0	2.87636	-0.0374631	-3.39807	-0.573691	5.23951	0.334004	-1.3022	1.17222	-8.26536e-05	2.05115	-3.00401	0.000801101	0.0	-1.51217	5.484	-1.99205e-07	1.51486	-2.0815	0.0	1.51486	3.44081	-0.186993	0.0	-2.31608	-1.47585	-0.355939	1.51486	1.51486	-0.227783	3.72934	0.0	-1.2092	0.0	4.20551	2.63206	1.51486	2.32154	5.31027	-1.47368	0.0	1.6183	1.52644	3.37214	2.42787	-3.6547e-05	-0.0194704	1.40827	1.93245	1.51486	0.0659827	-0.000950704	4.93383	3.74836	-0.242639	-0.584178	1.41314	-0.160849	0.0	-0.564872	5.00123	1.51486	2.87636	0.156321	0.0303638	-0.24326	0.0774947	-0.525278	-0.766153	0.0	0.201899	-1.51486	5.29345	0.0	0.0	1.51486	-1.51486	3.85731e-16	0.0	0.0	-1.68262	-1.59311	1.51486	0.0256292	1.00967	0.0	0.0	-1.51572	-0.797527	-1.51486	1.47368	-1.15336	3.09017	1.51486	-1.51486	7.01354	-1.51486	-1.51486	0.227783	1.51486	9.6291e-07	-1.51489	1.48634	-1.38332	-1.51481	-1.51486	-1.51495
TCGA-AF-2691	1.47368	0.0	0.0	3.59178	-0.499281	1.51486	2.87636	1.51486	-0.72103	4.74211	-1.38841	1.51486	-1.50659	0.0	3.11158	-8.80588e-05	-3.1105	-1.51211	0.0	-0.198052	-1.47368	-1.51486	3.45676	0.0	2.69166	6.0874	0.0	-0.000920663	-2.87636	1.51523	3.40779	3.97376	0.346958	-2.42511	1.51488	5.43677	1.51486	0.171345	-0.77958	0.779563	-1.51486	-2.0873	-1.51475	2.90877	0.0846518	0.0	0.50795	1.11806	-2.65481	0.0	-1.49688	1.51486	0.367549	0.122989	0.225112	1.41566	1.51486	-2.5017	1.12717	1.51485	0.929254	4.58897	-0.225326	1.68095	1.51486	1.52389	0.227783	1.24259	-2.66869	0.0	2.62462	-1.50786	1.72072	-1.51486	0.235975	-0.00284396	-0.187528	3.39701	1.51498	1.57279	-0.411543	1.18727	-0.854164	-1.47368	1.51486	0.0	-2.87636	4.70057	0.176066	1.61475	0.0	3.84865	2.90801	-0.000539746	-3.16938	-0.206134	3.33325	1.56123	1.51486	3.73947	1.52755	1.51486	-1.51486	2.33037	1.7987	0.0	2.78997	-0.617556	0.968778	-1.51486	-0.186194	1.51486	-0.0368342	-1.51921	2.80988	5.34891	2.50794	-0.90276	1.68801	-0.00202209	-2.73368	1.4061	0.667852	-1.3631	1.51494	5.48607	-1.9806e-05	-1.47368	-1.49988	-1.47368	-1.47368	3.44304	0.815045	0.0	-1.42382	0.0	-0.445014	-1.47368	-2.87636	-1.51486	4.45043	-1.51486	-0.228035	1.51486	3.25515	0.154202	1.51486	-0.0334925	5.30978	1.51486	1.51486	0.0	0.0	3.83134	-1.67433	0.000993165	-0.0223207	0.721367	-2.48752	1.51486	-0.000228426	-0.00208627	2.01637	0.0	1.66218	2.48128	-1.13713	-0.26724	-2.87636	0.0	5.42484	-1.47368	1.51486	0.843193	0.00849199	0.0	-0.561375	1.47107	-0.420246	-0.727624	2.66358	-2.87636	5.30507	1.51541	0.0	1.51486	-2.87636	6.75029e-16	1.51486	0.0	-1.41655	-1.83792	1.51486	-0.243069	0.0355852	0.0	1.84779	1.46892	-0.75018	1.51486	1.51486	1.48988	3.05034	2.87636	-1.47368	2.51948	0.0	-2.87636	0.0	-2.87636	0.249317	0.0	1.8566	-0.0867229	-2.87631	0.0	0.967653
TCGA-AG-A026	2.81949	2.87636	-2.87636	1.08955	-0.889668	-1.47368	-1.47368	1.51486	-1.16812	0.0	-2.3121	1.51486	-0.972694	1.47368	1.08737	0.0103257	-2.99303	-0.403882	1.47368	2.69176	-1.51486	-2.87636	2.82828	0.0	4.66814	5.67188	-2.93579	-9.01487e-05	-0.227783	0.227783	2.32287	5.3324	-1.0648	-2.33469	1.47368	2.98127	1.47368	0.0945132	-0.0921712	0.0	-0.227783	-3.00636	1.51486	1.87698	-2.08579	5.48374	-1.07023	0.281113	-0.118098	2.87636	-0.998079	-1.47368	0.0	-1.68937	0.225186	0.0	2.87636	0.41444	0.657685	2.87636	5.8357	0.0	1.25326	0.779428	1.47368	1.70011	1.51486	0.0	2.66073	1.47368	1.52563	1.24301	-0.237201	-1.51486	0.227892	-0.00499719	-0.205885	0.714018	-0.520894	2.81399	-2.04126	0.385023	-0.0884598	0.0	2.87636	1.01083	0.228311	2.26901	0.176066	1.64157	2.87728	3.67195	0.0	0.0632609	-0.142191	-0.177887	7.20029	-3.00032	1.51486	2.09979	0.278204	2.87636	1.51486	2.78184	0.0	1.51486	0.812959	-0.72984	-0.215603	1.47373	-0.205712	2.87636	-0.0377566	-0.979336	-1.85118	5.34886	0.364601	-1.27751	0.351136	0.0258686	-2.24767	0.0237573	0.0919801	-0.534076	3.6409	5.48148	-3.18059e-08	1.47368	1.90781	0.227783	2.87636	3.54477	0.0	2.87636	-1.79672	-0.878421	-0.443816	-1.47368	-1.51486	1.47368	4.03348	-2.87636	-0.811627	1.51486	2.19211	1.89845	0.227783	1.99976	2.97374	2.87636	-2.87636	1.45536	-1.42514	1.60604	-1.87871	0.00124455	-0.0259762	0.0	-2.43848	0.227783	-0.000170104	3.80418e-05	4.61612	1.59837	2.5068	4.06949	0.0	-0.160343	1.47368	0.0	5.42602	-1.47368	2.87636	0.0813494	0.000993726	3.1707	0.370334	1.41482	2.90444	-1.25684	3.03668	-1.51486	5.40155	2.88202	0.0	1.51486	-0.227783	-2.89298e-16	-1.47368	-1.47368	-1.85026	0.0	2.87636	0.214868	0.587195	1.50241	-1.46864	0.0	2.15827	1.47368	1.47368	1.34579	1.90716	-1.51486	2.87636	0.0	-1.51486	0.0	-2.87636	-2.87636	6.30599e-05	0.0	-0.12716	2.4724	-0.227733	-0.227783	2.83233
TCGA-AA-3693	2.87635	0.0	-2.87636	1.48072	-1.99284	0.227783	0.227783	1.51486	0.0	0.0	-2.32549	1.47368	-1.50289	1.47368	2.66704	-9.541e-05	-2.87866	0.0	-1.47368	-0.198052	-1.47368	-2.87636	5.57631	-0.314342	2.6874	5.27193	-1.22512	-0.00040341	-2.87636	0.0	1.00602	-0.247138	-2.65472	0.0	0.0	3.75009	2.87636	0.141067	-1.51367	1.64645	0.0	-3.00727	-2.87636	2.57326	-1.53909	6.23167	2.16235	0.19062	-0.0663992	1.47368	0.187561	0.0	1.2623	-2.14541	0.211204	2.84803	-1.47368	-2.47017	0.0286194	2.87636	1.81858	-2.80037	2.66738	-0.185581	1.47368	-0.521399	2.87636	0.0	0.22624	-0.227783	1.55645	2.47174	-0.238253	-2.87636	-2.86704	-0.00512745	-0.185751	3.64956	-1.38949	-0.228027	2.45132	-0.556005	-1.39931	-1.47368	2.87636	-0.215046	-1.46238	2.1115	0.176066	0.61258	0.0	0.197582	0.0	-0.00220395	0.0	-0.367885	12.9903	-3.05665	-1.51486	1.95676	0.0	1.51486	1.51486	2.20355	2.04508	1.47368	2.18689	3.10749	-0.115781	1.47439	0.0	-1.47368	-0.036839	-1.18183	0.0	5.34346	2.5012	-1.02869	0.652525	-0.00010079	-2.27859	-3.95651	0.000678961	-0.227729	1.56021	5.48598	-5.78972e-08	2.87636	2.6872	-1.47368	-2.87636	3.54027	-0.187917	1.47368	-2.36636	0.0	-0.450631	-1.47368	-2.87636	0.0	4.94768	-1.47368	-1.17268	1.51486	4.73705	-0.416899	1.51486	-0.0359767	4.29744	1.47368	-1.51486	0.0	1.86503	1.80079	-1.89448	4.83901e-05	-0.0216504	2.59108	-2.40219	0.0	0.0581289	-1.16821e-05	2.77231	1.92697	-0.233725	-0.950701	-1.43007	-0.262923	-1.47368	-0.575049	4.06607	-1.47368	2.87636	0.488402	-0.000451581	0.0	-0.301909	-2.87638	-2.65849	-1.28597	1.48571	-2.87636	5.40684	1.47368	-3.85731e-16	1.51486	-2.87636	1.83222e-15	-2.87636	0.0	-1.84951	-1.7139	1.51486	-0.110344	1.6901	4.6485	1.47368	1.47271	-0.745652	-0.227783	2.87636	0.133579	3.26413	0.0	0.227783	7.66467	-1.51486	-2.87636	-2.87636	-1.47368	4.40415e-06	0.0	-0.155976	-2.36842	0.227817	-1.47368	2.87509
TCGA-AA-3848	-0.227783	1.47368	-0.227783	2.09281	-0.0348009	2.87636	2.87636	2.87636	-1.41124	0.0	-2.33461	0.0	0.723037	1.47368	3.02435	-0.00035654	-2.87919	-1.51438	-1.47368	-0.208966	2.87636	-2.87636	1.28113	1.6678	-0.208852	8.78888	-2.9333	0.000803177	-0.227783	-1.47368	2.92925	3.9709	1.08659	-2.9344	-0.227675	3.13971	0.0	0.119733	-1.5014	2.68383	-0.227783	-2.75712	0.227783	1.82604	-0.839768	2.43537	0.0317112	0.0860738	-0.0522865	1.47368	-1.09522	-1.47368	0.536003	0.236215	0.225187	2.56081	2.87636	-0.0529065	-0.0801535	2.87636	1.73304	0.0	-0.225812	-0.0392631	-0.227783	0.183363	0.227783	1.2329	2.80764	-0.227783	0.33367	1.01459	-0.227178	-2.87636	0.0	0.0242878	0.168347	-0.172221	-1.40845	0.0	-0.775121	0.320913	-1.23992	2.87636	2.87636	2.75884	0.231182	0.486044	0.168347	2.62246	-0.226635	2.18369	0.0	-0.00220533	0.0	1.54581	-0.272636	-2.95267	2.87636	0.309035	1.6807	1.47368	1.51486	2.20888	0.0	1.51486	0.0	-0.992951	-0.154949	0.0	-0.20552	2.87636	-0.0378808	0.0	-0.183913	1.73375	2.47643	-0.912247	0.0	-0.00010022	0.0	-2.6329	-0.00311117	-0.227614	2.98795	5.26761	8.3757e-09	-1.47368	1.94282	2.87636	0.227783	3.53869	0.258203	1.47368	-2.20719	-0.746727	-0.39411	0.227783	1.47368	-0.227783	3.70498	1.47368	-0.225774	0.0	3.53176	2.68815	2.87636	2.35333	2.80117	1.51486	0.227783	1.61994	1.48337	1.51604	-1.70056	8.61064e-05	-0.0545286	1.31815	-1.7339	-1.47368	0.172581	0.00421836	5.61344	1.11912	-0.245213	-3.56208	-2.89059	1.79268	2.87636	0.0	4.49767	-1.47368	0.0	-0.0394292	0.0406543	-0.245212	0.150527	1.45195	-1.44895	-0.490008	1.4921	-2.87636	5.40696	1.47368	0.0	2.87636	-0.227783	3.85731e-16	-0.227783	1.47367	-1.85026	0.0	2.87636	-0.239743	5.19283e-06	0.351638	-1.47368	1.47356	-0.16567	-1.51486	1.47368	-0.0800817	2.46984	2.87636	2.87636	-0.210993	-0.227783	-0.227783	-0.227783	-2.87636	-6.71704e-05	-1.51487	0.852731	-1.76471	-0.227709	-1.51486	2.83707
TCGA-AA-3966	2.86066	0.227783	-1.51486	1.46659	-1.93567	2.87636	2.87636	0.227783	-1.93617	1.5148	0.0648599	-2.87636	-0.226398	1.47368	2.43421	0.949655	-1.03657	-2.73242	2.87636	4.66875	2.87636	-2.87636	1.7633	2.05007	2.69178	5.87407	-0.828305	-0.000431676	2.87636	0.227793	3.4236	5.31083	-0.568083	-1.81513	1.51486	5.97018	0.227783	3.15243	2.53372	5.31092	-1.51486	-2.17728	-1.51486	2.90696	0.131575	0.0	-2.29333	0.897052	-0.205292	2.87636	-1.48775	-2.87636	0.0886454	0.54465	0.224904	0.0	0.227783	-2.21869	0.0517831	1.51486	-1.07521	-0.858482	0.760899	0.547083	-2.87636	3.28922	2.87636	0.84234	-1.65329	-1.47368	0.0	0.753004	2.19065	-1.51486	-2.86681	0.191888	-0.0365474	-0.544948	1.48133	-0.24035	4.42246	-0.637828	0.16533	1.47368	0.0	0.0	-2.87636	3.04294	-0.0365474	0.276816	-2.87557	2.14536	0.0	0.0105704	5.74534	-0.45075	3.63681	-2.91896	-1.47368	5.59966	-1.15147	0.227783	0.0	0.135076	1.21443	0.228519	-1.83896	2.62324	5.93921	-1.47368	-0.18567	0.227783	-0.0350543	1.17306	0.0	5.34891	-1.07214	0.198213	2.99969	0.000493984	-0.591489	-2.95161	0.00167379	-2.8876	-1.51819	5.48007	-1.43091e-08	-1.47368	-3.14045	-1.47368	0.227783	3.54482	0.189228	-1.47368	-1.82198	0.0	-0.100652	2.87636	2.87636	-2.87636	4.21348	1.47368	0.814204	1.51486	1.34544	-0.458196	2.87636	0.775772	3.03989	-1.47368	-1.47368	0.0	1.51684	1.438	-1.63019	-0.000532639	0.181305	-2.06336	1.85373	-2.87661	1.34329	0.0	5.86301	0.0	4.49991	4.51731	1.84805	0.0	1.47368	2.96785	4.78453	2.87636	0.227783	1.94132	0.000599765	2.63892	1.17994	2.1162	-0.223785	-0.536656	-1.50222	-2.87636	-0.223749	-1.47333	9.64327e-17	-1.47368	-2.87636	-8.67895e-16	2.87636	1.47368	0.81242	0.597394	0.227783	-0.279832	0.701061	-1.34841	0.0	-0.258762	-0.762645	-1.47368	0.0	2.27552	0.461938	-1.47368	-2.87636	1.91728	-2.87636	1.47368	1.51486	2.87636	2.59276e-06	0.0	2.30376	1.99434	-0.227731	-0.227768	1.29297
